case,season,startAge,endAge,matches,wins,losses,draws,titles,centuries,highestBreak,prize,endCash,endOverall,cardNextSeason,rankingLabel,rank,prizeMoney,sponsorIncome,coachingStaffCosts,facilityCosts,equipmentMaintenance,tournamentEntryFees,travelHotelCosts,treatmentRecoveryCosts,other
age30-start-rookie-pro-104729-30y,2035/36,39,40,12,9,3,0,0,8,130,0,788484.82,89,True,Q School Ranking,21,0,36879,-1872,0,0,-1335,-1632,0,14738.79
age30-start-rookie-pro-104729-30y,2036/37,40,41,44,32,10,2,0,32,139,95300,918046.02,88,True,World Ranking,69,95300,30507,-1872,0,-122,0,-6513,0,10261.2
age30-start-rookie-pro-104729-30y,2037/38,41,42,30,19,10,1,0,20,140,102750,1087848.37,87,True,World Ranking,42,102750,62759,-1872,0,-122,0,-6400.24,-180,10867.59
age30-start-rookie-pro-104729-30y,2038/39,42,43,27,14,10,3,0,13,139,55900,1212792.31,87,True,World Ranking,52,55900,67533,-1872,0,-84,0,-7178,0,9644.94
age30-start-rookie-pro-104729-30y,2039/40,43,44,30,20,10,0,0,14,140,78600,1368534.95,86,True,World Ranking,57,78600,74594,-1872,0,0,0,-6233.04,0,9253.68
age30-start-rookie-pro-104729-30y,2040/41,44,45,33,23,10,0,0,24,142,114650,1558186.23,85,True,World Ranking,33,114650,73186,-1872,0,-122,0,-6567.44,-180,8556.72
age30-start-rookie-pro-104729-30y,2041/42,45,46,35,21,13,1,0,23,141,209300,1880806.99,84,True,World Ranking,21,209300,116428,-1755,0,-122,0,-6901.84,-720,5391.6
age30-start-rookie-pro-104729-30y,2042/43,46,47,20,9,10,1,0,9,116,86850,2134423.82,83,True,World Ranking,27,86850,172575,-1833,0,-84,0,-7734.32,-180,3023.15
age30-start-rookie-pro-104729-30y,2043/44,47,48,26,15,11,0,0,4,132,78200,2345843.22,82,False,World Ranking,66,78200,136512,-1872,0,-122,0,-7689.32,-180,5170.72
age30-start-rookie-pro-104729-30y,2044/45,48,49,10,6,4,0,0,0,99,0,2442699.46,80,False,Senior Ranking,65,0,90051,-1872,0,0,-375,-1632,0,10484.24
age30-start-rookie-pro-104729-30y,2045/46,49,50,11,8,3,0,0,4,136,0,2484911.23,79,True,Q School Ranking,61,0,31720,-1872,0,0,-1235,-1249.08,-180,14827.85
age30-start-rookie-pro-104729-30y,2046/47,50,51,20,7,12,1,0,2,103,16750,2544783.8,77,True,World Ranking,119,16750,36269,-1872,0,0,0,-4595.24,-360,13280.81
age30-start-rookie-pro-104729-30y,2047/48,51,52,19,7,12,0,0,0,94,11250,2623652.5,76,False,World Ranking,115,11250,63420,-1443,0,-84,0,-6133,-180,12038.7
age30-start-rookie-pro-104729-30y,2048/49,52,53,7,2,5,0,0,0,69,0,2697193.19,74,False,Senior Ranking,65,0,63125,-585,0,0,-375,-1632,0,12807.69
age30-start-rookie-pro-104729-30y,2049/50,53,54,7,2,5,0,0,0,59,0,2740425.78,73,False,Senior Ranking,65,0,31398,-1872,0,-38,-375,-1436.16,0,15255.75
age30-start-rookie-pro-104729-30y,2050/51,54,55,6,1,5,0,0,0,51,0,2776498.56,70,False,Senior Ranking,68,0,24202,-1872,0,0,-375,-1632,0,15799.78
age30-start-rookie-pro-104729-30y,2051/52,55,56,9,2,7,0,0,0,79,0,2808227.78,68,False,Q School Ranking,154,0,20943,-1872,0,0,-1335,-1937.76,0,15980.98
age30-start-rookie-pro-104729-30y,2052/53,56,57,6,0,6,0,0,0,45,0,2831145.72,67,False,Senior Ranking,70,0,9665,-1872,0,0,-375,-1632,-180,17261.94
age30-start-rookie-pro-104729-30y,2053/54,57,58,6,1,5,0,0,0,41,0,2863414.94,64,False,Senior Ranking,72,0,19826,-1872,0,-84,-375,-1436.16,0,16160.38
age30-start-rookie-pro-104729-30y,2054/55,58,59,7,2,5,0,0,0,50,0,2893661.01,63,False,Senior Ranking,65,0,17901,-1872,0,0,-375,-1632,0,16274.07
age30-start-rookie-pro-104729-30y,2055/56,59,60,6,1,5,0,0,0,38,0,2927239.55,60,False,Senior Ranking,68,0,21310,-1833,0,0,-375,-1499.88,0,16026.42
age30-start-rookie-pro-130363-30y,2026/27,30,31,24,12,11,1,0,2,140,29500,73709.43,77,True,World Ranking,87,29500,42929,-8862,0,-8782,0,-6152,0,15076.43
age30-start-rookie-pro-130363-30y,2027/28,31,32,23,13,9,1,0,8,142,32500,165526.99,80,False,World Ranking,72,32500,54385,-1794,0,-84,0,-6326.8,0,11737.36
age30-start-rookie-pro-130363-30y,2028/29,32,33,19,15,4,0,0,9,138,0,231664.47,82,True,Q School Ranking,1,0,58267,-1872,0,-38,-1235,-1470.36,0,12285.84
age30-start-rookie-pro-130363-30y,2029/30,33,34,25,16,9,0,0,12,131,38600,326331.07,84,True,World Ranking,101,38600,53972,-1872,0,-84,0,-6193.8,-180,10424.4
age30-start-rookie-pro-130363-30y,2030/31,34,35,29,17,12,0,0,15,138,53900,449854.36,85,True,World Ranking,64,53900,66023,-1872,0,-122,0,-5872.04,-360,9826.33
age30-start-rookie-pro-130363-30y,2031/32,35,36,33,20,11,2,0,22,139,94150,612883.96,86,True,World Ranking,46,94150,66190,-1872,0,0,0,-6400.24,0,9561.84
age30-start-rookie-pro-130363-30y,2032/33,36,37,36,25,9,2,1,22,141,343450,1033161.3,86,True,World Ranking,16,343450,70222,-1872,0,-206,0,-7558,0,15441.34
age30-start-rookie-pro-130363-30y,2033/34,37,38,39,23,15,1,1,22,144,386950,1504514.29,87,True,World Ranking,14,386950,79808,-156,0,-122,0,-9701,-180,13353.99
age30-start-rookie-pro-130363-30y,2034/35,38,39,41,25,15,1,0,28,138,264200,2099873.79,88,True,World Ranking,23,264200,358278,-1872,0,-122,0,-9118.56,-360,-16645.94
age30-start-rookie-pro-130363-30y,2035/36,39,40,31,21,10,0,1,17,139,200800,2733888.29,89,True,World Ranking,23,200800,412458,-1872,0,-84,0,-8026.48,-180,30518.98
age30-start-rookie-pro-130363-30y,2036/37,40,41,34,22,11,1,1,24,141,249250,3265164.15,88,True,World Ranking,21,249250,267233,-1872,0,-122,0,-7817.92,-360,23964.78
age30-start-rookie-pro-130363-30y,2037/38,41,42,25,15,10,0,0,17,137,97000,3608066.47,87,True,World Ranking,30,97000,259376,-1872,0,-84,0,-8026.48,-720,-4171.2
age30-start-rookie-pro-130363-30y,2038/39,42,43,31,17,10,4,0,17,135,85300,3933385.07,86,True,World Ranking,52,85300,253878,-1872,0,-38,0,-7524.88,-360,-4864.52
age30-start-rookie-pro-130363-30y,2039/40,43,44,30,16,13,1,0,15,134,136700,4211425.68,86,True,World Ranking,34,136700,146410,-1872,0,-84,0,-6734.64,0,2621.25
age30-start-rookie-pro-130363-30y,2040/41,44,45,40,22,18,0,0,16,141,102850,4442423.76,85,True,World Ranking,31,102850,133250,-1872,0,-122,0,-7653,-180,3725.08
age30-start-rookie-pro-130363-30y,2041/42,45,46,29,18,11,0,0,16,140,193850,4801343.32,83,True,World Ranking,27,193850,173503,-1755,0,-122,0,-9185.44,-360,1989.0
age30-start-rookie-pro-130363-30y,2042/43,46,47,23,12,11,0,0,8,139,93750,5060016.4,82,True,World Ranking,26,93750,170494,-1833,0,-84,0,-7734.32,-540,3220.4
age30-start-rookie-pro-130363-30y,2043/44,47,48,22,11,10,1,0,6,142,52600,5248134.4,81,True,World Ranking,62,52600,140104,-1872,0,-122,0,-8266,-540,4814.0
age30-start-rookie-pro-130363-30y,2044/45,48,49,21,10,10,1,0,4,119,34100,5391116.4,80,False,World Ranking,84,34100,108222,-1872,0,0,0,-6095.04,-180,7807.04
age30-start-rookie-pro-130363-30y,2045/46,49,50,11,4,7,0,0,0,90,0,5481481.87,78,False,Q School Ranking,112,0,85004,-1872,0,0,-1335,-2138.28,-180,10936.75
age30-start-rookie-pro-130363-30y,2046/47,50,51,13,6,7,0,0,1,120,0,5513925.6,76,False,Q School Ranking,98,0,22299,-1872,0,-84,-1335,-2202,0,15687.73
age30-start-rookie-pro-130363-30y,2047/48,51,52,8,3,5,0,0,0,95,0,5550724.76,74,False,Senior Ranking,65,0,23707,-1443,0,0,-375,-1436.16,0,16146.32
age30-start-rookie-pro-130363-30y,2048/49,52,53,7,2,5,0,0,0,55,0,5583677.23,72,False,Senior Ranking,70,0,19357,-585,0,0,-375,-1568.28,0,16173.75
age30-start-rookie-pro-130363-30y,2049/50,53,54,6,1,5,0,0,0,62,0,5614332.82,71,False,Senior Ranking,71,0,18306,-1872,0,0,-375,-1632,0,16278.59
age30-start-rookie-pro-130363-30y,2050/51,54,55,7,1,6,0,0,0,63,0,5649874.43,69,False,Senior Ranking,70,0,23400,-1872,0,0,-375,-1436.16,0,15874.77
age30-start-rookie-pro-130363-30y,2051/52,55,56,9,4,5,0,0,1,111,0,5684319.93,67,False,Q School Ranking,86,0,23694,-1872,0,-38,-1235,-1632,0,15578.5
age30-start-rookie-pro-130363-30y,2052/53,56,57,6,0,6,0,0,0,67,0,5715618.44,65,False,Senior Ranking,73,0,18632,-1872,0,0,-375,-1436.16,-180,16579.67
age30-start-rookie-pro-130363-30y,2053/54,57,58,7,2,5,0,0,0,42,0,5741505.17,63,False,Senior Ranking,72,0,13035,-1872,0,-84,-375,-1436.16,0,16668.89
age30-start-rookie-pro-130363-30y,2054/55,58,59,6,1,5,0,0,0,57,0,5774089.57,61,False,Senior Ranking,70,0,20152,-1872,0,0,-375,-1632,0,16111.4
age30-start-rookie-pro-130363-30y,2055/56,59,60,7,1,6,0,0,0,31,0,5807697.43,58,False,Senior Ranking,69,0,21476,-1833,0,0,-375,-1632,0,16021.86
age40-start-top-64-104729-30y,2026/27,40,41,26,14,12,0,0,1,106,48975,87129.03,74,True,World Ranking,55,48975,42814,-10314,0,-8782,0,-7302,-540,12278.03
age40-start-top-64-104729-30y,2027/28,41,42,26,15,10,1,0,0,96,49050,196293.25,74,True,World Ranking,63,49050,57906,-1794,0,-84,0,-7026,0,11112.22
age40-start-top-64-104729-30y,2028/29,42,43,18,6,11,1,0,3,133,36200,302600.95,75,False,World Ranking,67,36200,66070,-1872,0,-38,0,-5982.24,-180,11109.94
age40-start-top-64-104729-30y,2029/30,43,44,17,11,6,0,0,1,102,0,361069.33,75,False,Q School Ranking,20,0,50311,-1872,0,0,-1335,-1917,0,13081.38
age40-start-top-64-104729-30y,2030/31,44,45,7,2,5,0,0,0,56,0,400346.46,75,False,Senior Ranking,65,0,26909,-1872,0,-84,-375,-1632,0,15881.13
age40-start-top-64-104729-30y,2031/32,45,46,7,2,5,0,0,1,106,0,431146.12,74,False,Senior Ranking,65,0,18278,-1872,0,0,-375,-1436.16,0,16254.82
age40-start-top-64-104729-30y,2032/33,46,47,6,1,5,0,0,0,66,0,466454.2,73,False,Senior Ranking,65,0,21508,-156,0,0,-375,-1632,0,16013.08
age40-start-top-64-104729-30y,2033/34,47,48,8,3,5,0,0,2,139,0,496607.0,73,False,Senior Ranking,65,0,17424,-1872,0,0,-375,-1499.88,0,16275.68
age40-start-top-64-104729-30y,2034/35,48,49,10,5,5,0,0,0,65,0,527751.4,72,False,Q School Ranking,68,0,20136,-1872,0,0,-1235,-1436.16,-180,15781.56
age40-start-top-64-104729-30y,2035/36,49,50,7,2,5,0,0,0,59,0,558958.69,71,False,Senior Ranking,65,0,18331,-1872,0,0,-375,-1436.16,0,16609.45
age40-start-top-64-104729-30y,2036/37,50,51,7,2,5,0,0,0,45,0,587083.94,70,False,Senior Ranking,65,0,15249,-1872,0,0,-375,-1568.28,0,16491.53
age40-start-top-64-104729-30y,2037/38,51,52,6,1,5,0,0,0,73,0,620456.9,70,False,Senior Ranking,66,0,21265,-1872,0,0,-375,-1632,0,16036.96
age40-start-top-64-104729-30y,2038/39,52,53,7,2,5,0,0,0,48,0,651053.97,68,False,Senior Ranking,65,0,18400,-1872,0,-122,-375,-1632,0,16248.07
age40-start-top-64-104729-30y,2039/40,53,54,8,3,5,0,0,0,77,0,682428.81,67,False,Q School Ranking,158,0,19886,-1872,0,0,-1235,-1499.88,0,16045.72
age40-start-top-64-104729-30y,2040/41,54,55,8,1,7,0,0,0,82,0,716098.36,66,False,Q School Ranking,184,0,23152,-1872,0,0,-1335,-1937.76,-180,15892.31
age40-start-top-64-104729-30y,2041/42,55,56,7,2,5,0,0,0,45,0,752199.92,64,False,Senior Ranking,65,0,23641,-1755,0,0,-375,-1568.28,0,16208.84
age40-start-top-64-104729-30y,2042/43,56,57,7,2,5,0,0,0,41,0,785276.78,62,False,Senior Ranking,65,0,20870,-1833,0,0,-375,-1597.8,0,16062.66
age40-start-top-64-104729-30y,2043/44,57,58,6,0,6,0,0,0,37,0,818118.8,60,False,Senior Ranking,68,0,20488,-1872,0,0,-375,-1436.16,0,16087.18
age40-start-top-64-104729-30y,2044/45,58,59,7,2,5,0,0,0,46,0,848036.38,59,False,Senior Ranking,67,0,17460,-1872,0,0,-375,-1568.28,0,16322.86
age40-start-top-64-104729-30y,2045/46,59,60,6,1,5,0,0,0,27,0,878625.22,56,False,Q School Ranking,226,0,19426,-1872,0,0,-1235,-1499.88,-360,16179.72
age40-start-top-64-104729-30y,2046/47,60,61,8,0,8,0,0,0,30,0,906678.08,54,False,Q School Ranking,189,0,16398,-1014,0,-84,-1335,-2006.16,-360,16404.02
age40-start-top-64-104729-30y,2047/48,61,62,6,1,5,0,0,0,41,0,931147.12,52,False,Senior Ranking,67,0,10175,-1014,0,0,-375,-1597.8,0,17230.84
age40-start-top-64-104729-30y,2048/49,62,63,6,0,6,0,0,0,26,0,962489.56,50,False,Senior Ranking,69,0,18912,-1872,0,0,-375,-1470.36,0,16197.8
age40-start-top-64-104729-30y,2049/50,63,64,6,0,6,0,0,0,27,0,991433.5,47,False,Senior Ranking,70,0,16159,-1872,0,0,-375,-1436.16,0,16418.1
age40-start-top-64-104729-30y,2050/51,64,65,6,0,6,0,0,0,34,0,1018023.76,45,False,Senior Ranking,71,0,13812,-1872,0,0,-375,-1632,0,16607.26
age40-start-top-64-104729-30y,2051/52,65,66,8,0,8,0,0,0,31,0,1042970.86,43,False,Q School Ranking,214,0,13601,-1872,0,0,-1335,-2001.48,0,16604.58
age40-start-top-64-104729-30y,2052/53,66,67,6,0,6,0,0,0,24,0,1064635.16,41,False,Senior Ranking,71,0,8335,-1872,0,0,-375,-1568.28,-180,17374.58
age40-start-top-64-104729-30y,2053/54,67,68,6,0,6,0,0,0,26,0,1085743.9,38,False,Senior Ranking,72,0,8224,-1872,0,-38,-375,-1632,-180,17031.74
age40-start-top-64-104729-30y,2054/55,68,69,6,0,6,0,0,0,15,0,1106909.08,36,False,Senior Ranking,72,0,8042,-1872,0,0,-375,-1632,0,17052.18
age40-start-top-64-104729-30y,2055/56,69,70,6,0,6,0,0,0,21,0,1128730.02,34,False,Senior Ranking,71,0,8580,-1833,0,0,-375,-1499.88,0,16998.82
age40-start-top-64-130363-30y,2026/27,40,41,20,9,11,0,0,1,109,31500,64620.48,74,True,World Ranking,62,31500,37104,-10314,0,-8782,0,-7302,-540,12954.48
age40-start-top-64-130363-30y,2027/28,41,42,23,11,11,1,0,2,106,44350,168256.41,74,False,World Ranking,70,44350,56904,-1794,0,-84,0,-6923.4,-180,11363.33
age40-start-top-64-130363-30y,2028/29,42,43,10,6,4,0,0,2,129,0,229310.7,74,False,Q School Ranking,65,0,51347,-1443,0,0,-1235,-1470.36,0,13405.65
age40-start-top-64-130363-30y,2029/30,43,44,10,3,7,0,0,0,75,0,263522.18,75,False,Q School Ranking,124,0,21942,-585,0,-38,-1335,-2133.6,0,15911.08
age40-start-top-64-130363-30y,2030/31,44,45,7,2,5,0,0,0,81,0,297712.82,74,False,Senior Ranking,65,0,21657,-1872,0,0,-375,-1436.16,-180,16346.8
age40-start-top-64-130363-30y,2031/32,45,46,10,6,4,0,0,0,99,0,331510.14,74,False,Senior Ranking,65,0,21466,-1872,0,0,-375,-1436.16,0,15814.48
age40-start-top-64-130363-30y,2032/33,46,47,7,2,5,0,0,0,76,0,366683.22,73,False,Senior Ranking,65,0,23230,-1872,0,0,-375,-1632,0,15872.08
age40-start-top-64-130363-30y,2033/34,47,48,6,1,5,0,0,0,81,0,403424.98,72,False,Senior Ranking,65,0,24700,-1872,0,0,-375,-1436.16,0,15774.92
age40-start-top-64-130363-30y,2034/35,48,49,10,3,7,0,0,0,52,0,431715.52,71,False,Q School Ranking,162,0,17134,-1872,0,-84,-1335,-2006.16,0,16253.7
age40-start-top-64-130363-30y,2035/36,49,50,7,2,5,0,0,0,86,0,466857.58,70,False,Senior Ranking,65,0,22821,-1872,0,0,-375,-1632,0,16250.06
age40-start-top-64-130363-30y,2036/37,50,51,8,3,5,0,0,0,56,0,494189.11,69,False,Senior Ranking,66,0,14372,-1872,0,0,-375,-1499.88,0,16506.41
age40-start-top-64-130363-30y,2037/38,51,52,7,2,5,0,0,0,56,0,527194.47,68,False,Senior Ranking,65,0,20554,-1872,0,0,-375,-1436.16,0,16084.52
age40-start-top-64-130363-30y,2038/39,52,53,7,2,5,0,0,0,61,0,555980.66,66,False,Senior Ranking,65,0,16096,-1872,0,0,-375,-1436.16,0,16423.35
age40-start-top-64-130363-30y,2039/40,53,54,7,2,5,0,0,0,58,0,588932.69,65,False,Q School Ranking,169,0,21412,-1872,0,0,-1235,-1436.16,0,15933.19
age40-start-top-64-130363-30y,2040/41,54,55,9,2,7,0,0,0,60,0,617873.42,63,False,Q School Ranking,189,0,17910,-1872,0,0,-1335,-2006.16,0,16293.89
age40-start-top-64-130363-30y,2041/42,55,56,7,2,5,0,0,0,67,0,651309.58,61,False,Senior Ranking,67,0,20837,-1755,0,0,-375,-1632,0,16411.16
age40-start-top-64-130363-30y,2042/43,56,57,7,2,5,0,0,0,28,0,680297.26,59,False,Senior Ranking,68,0,16562,-1833,0,-38,-375,-1499.88,-180,16401.56
age40-start-top-64-130363-30y,2043/44,57,58,6,0,6,0,0,0,27,0,714655.5,57,False,Senior Ranking,66,0,20900,-1014,0,-84,-375,-1436.16,0,16067.4
age40-start-top-64-130363-30y,2044/45,58,59,7,2,5,0,0,0,50,0,744762.54,55,False,Senior Ranking,69,0,16812,-1014,0,0,-375,-1568.28,-180,16382.32
age40-start-top-64-130363-30y,2045/46,59,60,6,1,5,0,0,0,38,0,775048.58,52,False,Q School Ranking,216,0,18876,-1872,0,0,-1235,-1632,0,16199.04
age40-start-top-64-130363-30y,2046/47,60,61,8,0,8,0,0,0,29,0,803602.28,50,False,Q School Ranking,228,0,17646,-1872,0,0,-1335,-2133.6,0,16298.3
age40-start-top-64-130363-30y,2047/48,61,62,6,0,6,0,0,0,20,0,828434.42,47,False,Senior Ranking,71,0,11431,-1872,0,0,-375,-1436.16,0,17134.3
age40-start-top-64-130363-30y,2048/49,62,63,6,0,6,0,0,0,40,0,861934.44,45,False,Senior Ranking,70,0,21328,-1872,0,0,-375,-1568.28,0,16037.3
age40-start-top-64-130363-30y,2049/50,63,64,6,0,6,0,0,0,15,0,897367.01,43,False,Senior Ranking,71,0,23505,-1872,0,0,-375,-1632,0,15856.57
age40-start-top-64-130363-30y,2050/51,64,65,6,0,6,0,0,0,27,0,932331.87,40,False,Senior Ranking,70,0,22763,-1872,0,0,-375,-1436.16,0,15935.02
age40-start-top-64-130363-30y,2051/52,65,66,8,0,8,0,0,0,20,0,961692.17,37,False,Q School Ranking,234,0,18705,-1872,0,0,-1335,-2133.6,-180,16225.9
age40-start-top-64-130363-30y,2052/53,66,67,6,0,6,0,0,0,9,0,984793.76,34,False,Senior Ranking,71,0,9664,-1872,0,0,-375,-1534.08,0,17268.67
age40-start-top-64-130363-30y,2053/54,67,68,6,0,6,0,0,0,20,0,1008782.66,32,False,Senior Ranking,70,0,11020,-1872,0,-84,-375,-1470.36,0,16820.26
age40-start-top-64-130363-30y,2054/55,68,69,6,0,6,0,0,0,15,0,1040320.74,29,False,Senior Ranking,71,0,19284,-1872,0,0,-375,-1632,0,16183.08
age40-start-top-64-130363-30y,2055/56,69,70,6,0,6,0,0,0,30,0,1071279.98,26,False,Senior Ranking,72,0,18476,-1833,0,0,-375,-1499.88,0,16241.12
age50-start-masters-104729-30y,2026/27,50,51,8,4,4,0,0,0,58,125,70788.61,67,False,Senior Ranking,5,125,65959,-3162,0,-8662,-175,-1632,-180,10465.61
age50-start-masters-104729-30y,2027/28,51,52,5,1,4,0,0,0,51,0,127969.57,65,False,Senior Ranking,53,0,50388,-1794,0,0,-75,-1140,-540,9891.96
age50-start-masters-104729-30y,2028/29,52,53,10,3,7,0,0,0,53,0,157230.12,65,False,Q School Ranking,151,0,23361,-1872,0,0,-1335,-2202,0,11358.55
age50-start-masters-104729-30y,2029/30,53,54,8,1,7,0,0,0,48,0,180613.5,64,False,Q School Ranking,217,0,17073,-1872,0,0,-1335,-2202,-180,11949.38
age50-start-masters-104729-30y,2030/31,54,55,6,1,5,0,0,0,41,0,211302.74,62,False,Senior Ranking,65,0,22843,-1872,0,0,-375,-1632,0,11775.24
age50-start-masters-104729-30y,2031/32,55,56,6,1,5,0,0,0,43,0,241801.62,60,False,Senior Ranking,65,0,22716,-1872,0,0,-375,-1436.16,0,11516.04
age50-start-masters-104729-30y,2032/33,56,57,6,1,5,0,0,0,59,0,268677.44,59,False,Senior Ranking,65,0,19034,-1872,0,0,-375,-1632,0,11770.82
age50-start-masters-104729-30y,2033/34,57,58,6,1,5,0,0,0,51,0,296953.64,57,False,Senior Ranking,65,0,20320,-1872,0,-84,-375,-1436.16,0,11673.36
age50-start-masters-104729-30y,2034/35,58,59,8,1,7,0,0,0,40,0,319709.4,55,False,Q School Ranking,200,0,16148,-1872,0,0,-1335,-2138.28,0,12003.04
age50-start-masters-104729-30y,2035/36,59,60,6,0,6,0,0,0,48,0,339321.56,53,False,Senior Ranking,65,0,10865,-1872,0,0,-375,-1632,0,12676.16
age50-start-masters-104729-30y,2036/37,60,61,6,1,5,0,0,0,33,0,368233.68,51,False,Senior Ranking,66,0,21000,-1872,0,0,-375,-1436.16,0,11645.28
age50-start-masters-104729-30y,2037/38,61,62,6,1,5,0,0,0,26,0,399181.65,48,False,Senior Ranking,65,0,23636,-1872,0,0,-375,-1632,-180,11420.97
age50-start-masters-104729-30y,2038/39,62,63,6,0,6,0,0,0,35,0,429213.41,47,False,Senior Ranking,66,0,22442,-1872,0,0,-375,-1632,0,11518.76
age50-start-masters-104729-30y,2039/40,63,64,8,1,7,0,0,0,38,0,453657.23,44,False,Q School Ranking,191,0,16000,-156,0,-38,-1335,-2001.48,0,12024.3
age50-start-masters-104729-30y,2040/41,64,65,8,0,8,0,0,0,29,0,471128.56,42,False,Q School Ranking,202,0,10419,-1872,0,0,-1335,-2138.28,0,12447.61
age50-start-masters-104729-30y,2041/42,65,66,6,0,6,0,0,0,18,0,490021.14,40,False,Senior Ranking,66,0,9950,-1755,0,0,-375,-1632,0,12754.58
age50-start-masters-104729-30y,2042/43,66,67,6,0,6,0,0,0,24,0,517247.54,37,False,Senior Ranking,66,0,19140,-1833,0,0,-375,-1436.16,0,11780.56
age50-start-masters-104729-30y,2043/44,67,68,6,0,6,0,0,0,20,0,545579.44,35,False,Senior Ranking,66,0,20548,-1872,0,-84,-375,-1499.88,0,11664.78
age50-start-masters-104729-30y,2044/45,68,69,6,0,6,0,0,0,15,0,573651.24,33,False,Senior Ranking,68,0,19990,-1872,0,0,-375,-1436.16,0,11714.96
age50-start-masters-104729-30y,2045/46,69,70,8,0,8,0,0,0,24,0,595898.62,30,False,Q School Ranking,229,0,15528,-1872,0,0,-1335,-2069.88,0,12046.26
age50-start-masters-104729-30y,2046/47,70,71,4,0,4,0,0,0,20,0,614828.78,28,False,Senior Ranking,65,0,20014,-1872,0,0,-275,-1291,0,2404.16
age50-start-masters-104729-30y,2047/48,71,72,6,0,6,0,0,0,17,0,638818.9,26,False,Senior Ranking,69,0,23197,-1872,0,0,-375,-1386,0,4476.12
age50-start-masters-104729-30y,2048/49,72,73,4,0,4,0,0,0,15,0,671046.05,23,False,Senior Ranking,65,0,24101,-1872,0,0,-175,-1632,0,11855.15
age50-start-masters-104729-30y,2049/50,73,74,4,0,4,0,0,0,25,0,707590.05,21,False,Senior Ranking,65,0,28096,-1872,0,0,-75,-1003.2,-180,11628.2
age50-start-masters-104729-30y,2050/51,74,75,4,0,4,0,0,0,34,0,744505.99,19,False,Senior Ranking,65,0,28468,-1872,0,0,-75,-1140,0,11584.94
age50-start-masters-104729-30y,2051/52,75,76,4,0,4,0,0,0,20,0,781085.59,16,False,Senior Ranking,65,0,27976,-1872,0,0,-75,-1003.2,0,11603.8
age50-start-masters-104729-30y,2052/53,76,77,6,0,6,0,0,0,15,0,817268.38,14,False,Senior Ranking,69,0,28514,-1872,0,0,-375,-1436.16,0,11301.95
age50-start-masters-104729-30y,2053/54,77,78,4,0,4,0,0,0,14,0,852617.36,12,False,Senior Ranking,65,0,27026,-1443,0,0,-175,-1436.16,-180,11607.14
age50-start-masters-104729-30y,2054/55,78,79,0,0,0,0,0,0,0,0,858655.48,10,False,Retired,999,0,7182,-585,0,0,0,0,0,-558.88
age50-start-masters-104729-30y,2055/56,79,80,0,0,0,0,0,0,0,0,856822.48,10,False,Retired,999,0,0,-1833,0,0,0,0,0,0
age50-start-masters-130363-30y,2026/27,50,51,11,7,4,0,0,0,56,375,71416.57,66,False,Senior Ranking,4,375,66729,-3314,0,-8662,-175,-1632,-360,10255.57
age50-start-masters-130363-30y,2027/28,51,52,7,3,4,0,0,0,51,62.5,139557.08,65,False,Senior Ranking,49,62.5,62541,-1794,0,0,-75,-1140,-720,8966.01
age50-start-masters-130363-30y,2028/29,52,53,11,4,7,0,0,0,52,0,201472.52,64,False,Q School Ranking,102,0,58255,-1872,0,0,-1335,-2006.16,0,8573.6
age50-start-masters-130363-30y,2029/30,53,54,10,3,7,0,0,0,56,0,225220.27,62,False,Q School Ranking,158,0,17691,-1872,0,0,-1335,-2133.6,-360,11807.35
age50-start-masters-130363-30y,2030/31,54,55,6,0,6,0,0,0,29,0,257253.24,61,False,Senior Ranking,65,0,24116,-1872,0,0,-375,-1436.16,0,11650.13
age50-start-masters-130363-30y,2031/32,55,56,6,1,5,0,0,0,42,0,286113.52,59,False,Senior Ranking,65,0,20952,-1872,0,0,-375,-1436.16,0,11641.44
age50-start-masters-130363-30y,2032/33,56,57,7,2,5,0,0,0,48,0,314855.34,57,False,Senior Ranking,65,0,21140,-1872,0,-84,-375,-1632,0,11614.82
age50-start-masters-130363-30y,2033/34,57,58,6,0,6,0,0,0,42,0,345331.22,55,False,Senior Ranking,65,0,22930,-1872,0,0,-375,-1632,0,11474.88
age50-start-masters-130363-30y,2034/35,58,59,8,0,8,0,0,0,29,0,368201.62,52,False,Q School Ranking,211,0,16190,-1872,0,0,-1335,-2069.88,0,12007.28
age50-start-masters-130363-30y,2035/36,59,60,6,0,6,0,0,0,28,0,385972.83,50,False,Senior Ranking,65,0,8723,-1872,0,0,-375,-1499.88,0,12845.09
age50-start-masters-130363-30y,2036/37,60,61,6,0,6,0,0,0,23,0,405044.69,47,False,Senior Ranking,66,0,10090,-1872,0,0,-375,-1436.16,0,12465.02
age50-start-masters-130363-30y,2037/38,61,62,6,0,6,0,0,0,22,0,431271.15,45,False,Senior Ranking,65,0,18337,-1872,0,-38,-375,-1632,0,11856.46
age50-start-masters-130363-30y,2038/39,62,63,6,0,6,0,0,0,19,0,460037.81,42,False,Senior Ranking,65,0,21033,-1872,0,0,-375,-1436.16,-180,11646.82
age50-start-masters-130363-30y,2039/40,63,64,8,0,8,0,0,0,39,0,484653.18,40,False,Q School Ranking,191,0,16210,-156,0,0,-1335,-2069.88,0,12016.25
